hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
8, 540.00000, 2387.47, -1.93013, 0, 0, 10.9078, -26.9536, 10.9078, 153.046
8, 600.00000, 2387.74, -1.92624, 0, 0, 10.8856, -26.9497, 10.8856, 153.05
8, 660.00000, 2388.02, -1.92235, 0, 0, 10.8635, -26.9459, 10.8635, 153.054
8, 720.00000, 2388.29, -1.91846, 0, 0, 10.8414, -26.942, 10.8414, 153.058
8, 780.00000, 2388.57, -1.91458, 0, 0, 10.8194, -26.9381, 10.8194, 153.062
8, 840.00000, 2388.84, -1.91069, 0, 0, 10.7973, -26.9342, 10.7973, 153.066
8, 900.00000, 2389.12, -1.9068, 0, 0, 10.7752, -26.9303, 10.7752, 153.07
8, 960.00000, 2389.39, -1.90292, 0, 0, 10.7531, -26.9264, 10.7531, 153.074
8, 1020.00000, 2389.66, -1.89903, 0, 0, 10.731, -26.9225, 10.731, 153.077
8, 1080.00000, 2389.94, -1.89515, 0, 0, 10.709, -26.9187, 10.709, 153.081
8, 1140.00000, 2390.21, -1.89126, 0, 0, 10.6869, -26.9148, 10.6869, 153.085
8, 1200.00000, 2390.48, -1.88738, 0, 0, 10.6648, -26.9109, 10.6648, 153.089
8, 1260.00000, 2390.76, -1.8835, 0, 0, 10.6428, -26.907, 10.6428, 153.093
8, 1320.00000, 2391.03, -1.87962, 0, 0, 10.6207, -26.9031, 10.6207, 153.097
8, 1380.00000, 2391.3, -1.87574, 0, 0, 10.5987, -26.8992, 10.5987, 153.101
8, 1440.00000, 2391.58, -1.87186, 0, 0, 10.5767, -26.8954, 10.5767, 153.105
8, 1500.00000, 2391.85, -1.86798, 0, 0, 10.5546, -26.8915, 10.5546, 153.109
8, 1560.00000, 2392.12, -1.86411, 0, 0, 10.5326, -26.8876, 10.5326, 153.112
8, 1620.00000, 2392.4, -1.86023, 0, 0, 10.5106, -26.8837, 10.5106, 153.116
8, 1680.00000, 2392.67, -1.85635, 0, 0, 10.4886, -26.8799, 10.4886, 153.12
8, 1740.00000, 2392.94, -1.85248, 0, 0, 10.4666, -26.876, 10.4666, 153.124
8, 1800.00000, 2393.22, -1.84861, 0, 0, 10.4446, -26.8721, 10.4446, 153.128
8, 1860.00000, 2393.49, -1.84473, 0, 0, 10.4226, -26.8682, 10.4226, 153.132
8, 1920.00000, 2393.76, -1.84086, 0, 0, 10.4006, -26.8644, 10.4006, 153.136
8, 1980.00000, 2394.03, -1.83699, 0, 0, 10.3786, -26.8605, 10.3786, 153.14
8, 2040.00000, 2394.31, -1.83312, 0, 0, 10.3566, -26.8566, 10.3566, 153.143
8, 2100.00000, 2394.58, -1.82925, 0, 0, 10.3346, -26.8528, 10.3346, 153.147
8, 2160.00000, 2394.85, -1.82538, 0, 0, 10.3127, -26.8489, 10.3127, 153.151
8, 2220.00000, 2395.12, -1.82151, 0, 0, 10.2907, -26.845, 10.2907, 153.155
8, 2280.00000, 2395.4, -1.81765, 0, 0, 10.2687, -26.8412, 10.2687, 153.159
8, 2340.00000, 2395.67, -1.81378, 0, 0, 10.2468, -26.8373, 10.2468, 153.163
8, 2400.00000, 2395.94, -1.80992, 0, 0, 10.2248, -26.8334, 10.2248, 153.167
8, 2460.00000, 2396.21, -1.80605, 0, 0, 10.2029, -26.8296, 10.2029, 153.17
8, 2520.00000, 2396.48, -1.80219, 0, 0, 10.181, -26.8257, 10.181, 153.174
8, 2580.00000, 2396.76, -1.79833, 0, 0, 10.159, -26.8218, 10.159, 153.178
8, 2640.00000, 2397.03, -1.79446, 0, 0, 10.1371, -26.818, 10.1371, 153.182
8, 2700.00000, 2397.3, -1.7906, 0, 0, 10.1152, -26.8141, 10.1152, 153.186
8, 2760.00000, 2397.57, -1.78674, 0, 0, 10.0933, -26.8102, 10.0933, 153.19
8, 2820.00000, 2397.84, -1.78288, 0, 0, 10.0713, -26.8064, 10.0713, 153.194
8, 2880.00000, 2398.12, -1.77902, 0, 0, 10.0494, -26.8025, 10.0494, 153.197
8, 2940.00000, 2398.39, -1.77517, 0, 0, 10.0275, -26.7987, 10.0275, 153.201
8, 3000.00000, 2398.66, -1.77131, 0, 0, 10.0056, -26.7948, 10.0056, 153.205
8, 3060.00000, 2398.93, -1.76745, 0, 0, 9.98374, -26.791, 9.98374, 153.209
8, 3120.00000, 2399.2, -1.7636, 0, 0, 9.96186, -26.7871, 9.96186, 153.213
8, 3180.00000, 2399.47, -1.75975, 0, 0, 9.93998, -26.7832, 9.93998, 153.217
8, 3240.00000, 2399.74, -1.75589, 0, 0, 9.9181, -26.7794, 9.9181, 153.221
8, 3300.00000, 2400.01, -1.75204, 0, 0, 9.89623, -26.7755, 9.89623, 153.224
8, 3360.00000, 2400.29, -1.74819, 0, 0, 9.87436, -26.7717, 9.87436, 153.228
8, 3420.00000, 2400.56, -1.74434, 0, 0, 9.8525, -26.7678, 9.8525, 153.232
8, 3480.00000, 2400.83, -1.74049, 0, 0, 9.83065, -26.764, 9.83065, 153.236
8, 3540.00000, 2401.1, -1.73664, 0, 0, 9.8088, -26.7601, 9.8088, 153.24
9, 0.00000, 2401.37, -1.73279, 0, 0, 9.78695, -26.7563, 9.78695, 153.244
9, 60.00000, 2400.84, -1.74037, 0, 0, 9.83021, -26.7629, 9.83021, 153.237
9, 120.00000, 2400.3, -1.74804, 0, 0, 9.87379, -26.7705, 9.87379, 153.229
9, 180.00000, 2399.75, -1.75572, 0, 0, 9.91739, -26.7782, 9.91739, 153.222
9, 240.00000, 2399.21, -1.7634, 0, 0, 9.96101, -26.7859, 9.96101, 153.214
9, 300.00000, 2398.67, -1.77109, 0, 0, 10.0047, -26.7936, 10.0047, 153.206
9, 360.00000, 2398.13, -1.77878, 0, 0, 10.0483, -26.8013, 10.0483, 153.199
9, 420.00000, 2397.59, -1.78648, 0, 0, 10.092, -26.809, 10.092, 153.191
9, 480.00000, 2397.05, -1.79417, 0, 0, 10.1357, -26.8167, 10.1357, 153.183
9, 540.00000, 2396.51, -1.80187, 0, 0, 10.1794, -26.8244, 10.1794, 153.176
9, 600.00000, 2395.96, -1.80958, 0, 0, 10.2232, -26.8321, 10.2232, 153.168
9, 660.00000, 2395.42, -1.81728, 0, 0, 10.2669, -26.8398, 10.2669, 153.16
9, 720.00000, 2394.88, -1.82499, 0, 0, 10.3107, -26.8475, 10.3107, 153.153
9, 780.00000, 2394.34, -1.83271, 0, 0, 10.3545, -26.8552, 10.3545, 153.145
9, 840.00000, 2393.79, -1.84043, 0, 0, 10.3984, -26.8629, 10.3984, 153.137
9, 900.00000, 2393.25, -1.84815, 0, 0, 10.4422, -26.8706, 10.4422, 153.129
9, 960.00000, 2392.7, -1.85587, 0, 0, 10.4861, -26.8784, 10.4861, 153.122
9, 1020.00000, 2392.16, -1.8636, 0, 0, 10.53, -26.8861, 10.53, 153.114
9, 1080.00000, 2391.62, -1.87133, 0, 0, 10.5739, -26.8938, 10.5739, 153.106
9, 1140.00000, 2391.07, -1.87906, 0, 0, 10.6178, -26.9016, 10.6178, 153.098
9, 1200.00000, 2390.53, -1.8868, 0, 0, 10.6618, -26.9093, 10.6618, 153.091
9, 1260.00000, 2389.98, -1.89454, 0, 0, 10.7058, -26.917, 10.7058, 153.083
9, 1320.00000, 2389.43, -1.90229, 0, 0, 10.7498, -26.9248, 10.7498, 153.075
9, 1380.00000, 2388.89, -1.91004, 0, 0, 10.7938, -26.9325, 10.7938, 153.067
9, 1440.00000, 2388.34, -1.91779, 0, 0, 10.8378, -26.9403, 10.8378, 153.06
9, 1500.00000, 2387.79, -1.92554, 0, 0, 10.8819, -26.948, 10.8819, 153.052
9, 1560.00000, 2387.25, -1.9333, 0, 0, 10.926, -26.9558, 10.926, 153.044
9, 1620.00000, 2386.7, -1.94106, 0, 0, 10.9701, -26.9636, 10.9701, 153.036
9, 1680.00000, 2386.15, -1.94883, 0, 0, 11.0142, -26.9713, 11.0142, 153.029
9, 1740.00000, 2385.6, -1.9566, 0, 0, 11.0584, -26.9791, 11.0584, 153.021
9, 1800.00000, 2385.06, -1.96437, 0, 0, 11.1026, -26.9869, 11.1026, 153.013
9, 1860.00000, 2384.51, -1.97215, 0, 0, 11.1468, -26.9946, 11.1468, 153.005
9, 1920.00000, 2383.96, -1.97993, 0, 0, 11.191, -27.0024, 11.191, 152.998
9, 1980.00000, 2383.41, -1.98771, 0, 0, 11.2352, -27.0102, 11.2352, 152.99
9, 2040.00000, 2382.86, -1.99549, 0, 0, 11.2795, -27.018, 11.2795, 152.982
9, 2100.00000, 2382.31, -2.00328, 0, 0, 11.3238, -27.0258, 11.3238, 152.974
9, 2160.00000, 2381.76, -2.01108, 0, 0, 11.3681, -27.0336, 11.3681, 152.966
9, 2220.00000, 2381.21, -2.01888, 0, 0, 11.4124, -27.0414, 11.4124, 152.959
9, 2280.00000, 2380.66, -2.02668, 0, 0, 11.4567, -27.0492, 11.4567, 152.951
9, 2340.00000, 2380.11, -2.03448, 0, 0, 11.5011, -27.057, 11.5011, 152.943
9, 2400.00000, 2379.56, -2.04229, 0, 0, 11.5455, -27.0648, 11.5455, 152.935
9, 2460.00000, 2379.01, -2.0501, 0, 0, 11.5899, -27.0726, 11.5899, 152.927
9, 2520.00000, 2378.46, -2.05791, 0, 0, 11.6343, -27.0804, 11.6343, 152.92
9, 2580.00000, 2377.9, -2.06573, 0, 0, 11.6788, -27.0882, 11.6788, 152.912
9, 2640.00000, 2377.35, -2.07355, 0, 0, 11.7233, -27.096, 11.7233, 152.904
9, 2700.00000, 2376.8, -2.08138, 0, 0, 11.7678, -27.1039, 11.7678, 152.896
9, 2760.00000, 2376.25, -2.08921, 0, 0, 11.8123, -27.1117, 11.8123, 152.888
9, 2820.00000, 2375.69, -2.09704, 0, 0, 11.8569, -27.1195, 11.8569, 152.88
9, 2880.00000, 2375.14, -2.10488, 0, 0, 11.9014, -27.1274, 11.9014, 152.873
9, 2940.00000, 2374.58, -2.11272, 0, 0, 11.946, -27.1352, 11.946, 152.865
9, 3000.00000, 2374.03, -2.12056, 0, 0, 11.9906, -27.143, 11.9906, 152.857
9, 3060.00000, 2373.48, -2.12841, 0, 0, 12.0353, -27.1509, 12.0353, 152.849
9, 3120.00000, 2372.92, -2.13626, 0, 0, 12.0799, -27.1587, 12.0799, 152.841
9, 3180.00000, 2372.37, -2.14411, 0, 0, 12.1246, -27.1666, 12.1246, 152.833
9, 3240.00000, 2371.81, -2.15197, 0, 0, 12.1693, -27.1745, 12.1693, 152.826
9, 3300.00000, 2371.25, -2.15983, 0, 0, 12.214, -27.1823, 12.214, 152.818
9, 3360.00000, 2370.7, -2.16769, 0, 0, 12.2588, -27.1902, 12.2588, 152.81
9, 3420.00000, 2370.14, -2.17556, 0, 0, 12.3036, -27.198, 12.3036, 152.802
9, 3480.00000, 2369.59, -2.18343, 0, 0, 12.3483, -27.2059, 12.3483, 152.794
9, 3540.00000, 2369.03, -2.19131, 0, 0, 12.3932, -27.2138, 12.3932, 152.786
10, 0.00000, 2368.47, -2.19919, 0, 0, 12.438, -27.2217, 12.438, 152.778
10, 60.00000, 2368.94, -2.19258, 0, 0, 12.4001, -27.2163, 12.4001, 152.784
10, 120.00000, 2369.42, -2.18582, 0, 0, 12.3616, -27.2096, 12.3616, 152.79
10, 180.00000, 2369.89, -2.17906, 0, 0, 12.3232, -27.2028, 12.3232, 152.797
10, 240.00000, 2370.37, -2.17231, 0, 0, 12.2847, -27.1961, 12.2847, 152.804
10, 300.00000, 2370.85, -2.16555, 0, 0, 12.2463, -27.1893, 12.2463, 152.811
10, 360.00000, 2371.33, -2.1588, 0, 0, 12.2079, -27.1826, 12.2079, 152.817
10, 420.00000, 2371.8, -2.15206, 0, 0, 12.1695, -27.1758, 12.1695, 152.824
10, 480.00000, 2372.28, -2.14531, 0, 0, 12.1311, -27.1691, 12.1311, 152.831
10, 540.00000, 2372.76, -2.13857, 0, 0, 12.0928, -27.1623, 12.0928, 152.838
10, 600.00000, 2373.23, -2.13183, 0, 0, 12.0545, -27.1556, 12.0545, 152.844
10, 660.00000, 2373.71, -2.12509, 0, 0, 12.0161, -27.1488, 12.0161, 152.851
10, 720.00000, 2374.19, -2.11836, 0, 0, 11.9778, -27.1421, 11.9778, 152.858
10, 780.00000, 2374.66, -2.11163, 0, 0, 11.9395, -27.1354, 11.9395, 152.865
10, 840.00000, 2375.14, -2.1049, 0, 0, 11.9013, -27.1286, 11.9013, 152.871
10, 900.00000, 2375.61, -2.09817, 0, 0, 11.863, -27.1219, 11.863, 152.878
10, 960.00000, 2376.09, -2.09145, 0, 0, 11.8248, -27.1152, 11.8248, 152.885
10, 1020.00000, 2376.56, -2.08473, 0, 0, 11.7865, -27.1085, 11.7865, 152.892
10, 1080.00000, 2377.04, -2.07801, 0, 0, 11.7483, -27.1018, 11.7483, 152.898
10, 1140.00000, 2377.51, -2.07129, 0, 0, 11.7101, -27.095, 11.7101, 152.905
10, 1200.00000, 2377.98, -2.06458, 0, 0, 11.672, -27.0883, 11.672, 152.912
10, 1260.00000, 2378.46, -2.05787, 0, 0, 11.6338, -27.0816, 11.6338, 152.918
10, 1320.00000, 2378.93, -2.05116, 0, 0, 11.5956, -27.0749, 11.5956, 152.925
10, 1380.00000, 2379.4, -2.04445, 0, 0, 11.5575, -27.0682, 11.5575, 152.932
10, 1440.00000, 2379.88, -2.03775, 0, 0, 11.5194, -27.0615, 11.5194, 152.939
10, 1500.00000, 2380.35, -2.03105, 0, 0, 11.4813, -27.0548, 11.4813, 152.945
10, 1560.00000, 2380.82, -2.02435, 0, 0, 11.4432, -27.0481, 11.4432, 152.952
10, 1620.00000, 2381.3, -2.01766, 0, 0, 11.4052, -27.0414, 11.4052, 152.959
10, 1680.00000, 2381.77, -2.01097, 0, 0, 11.3671, -27.0347, 11.3671, 152.965
10, 1740.00000, 2382.24, -2.00428, 0, 0, 11.3291, -27.028, 11.3291, 152.972
10, 1800.00000, 2382.71, -1.99759, 0, 0, 11.2911, -27.0213, 11.2911, 152.979
10, 1860.00000, 2383.18, -1.9909, 0, 0, 11.2531, -27.0147, 11.2531, 152.985
10, 1920.00000, 2383.66, -1.98422, 0, 0, 11.2151, -27.008, 11.2151, 152.992
10, 1980.00000, 2384.13, -1.97754, 0, 0, 11.1771, -27.0013, 11.1771, 152.999
10, 2040.00000, 2384.6, -1.97087, 0, 0, 11.1392, -26.9946, 11.1392, 153.005
10, 2100.00000, 2385.07, -1.96419, 0, 0, 11.1013, -26.9879, 11.1013, 153.012
10, 2160.00000, 2385.54, -1.95752, 0, 0, 11.0633, -26.9813, 11.0633, 153.019
10, 2220.00000, 2386.01, -1.95085, 0, 0, 11.0254, -26.9746, 11.0254, 153.025
10, 2280.00000, 2386.48, -1.94419, 0, 0, 10.9875, -26.9679, 10.9875, 153.032
10, 2340.00000, 2386.95, -1.93752, 0, 0, 10.9497, -26.9613, 10.9497, 153.039
10, 2400.00000, 2387.42, -1.93086, 0, 0, 10.9118, -26.9546, 10.9118, 153.045
10, 2460.00000, 2387.89, -1.9242, 0, 0, 10.874, -26.9479, 10.874, 153.052
10, 2520.00000, 2388.36, -1.91754, 0, 0, 10.8362, -26.9413, 10.8362, 153.059
10, 2580.00000, 2388.83, -1.91089, 0, 0, 10.7984, -26.9346, 10.7984, 153.065
10, 2640.00000, 2389.3, -1.90424, 0, 0, 10.7606, -26.928, 10.7606, 153.072
10, 2700.00000, 2389.76, -1.89759, 0, 0, 10.7228, -26.9213, 10.7228, 153.079
10, 2760.00000, 2390.23, -1.89094, 0, 0, 10.685, -26.9147, 10.685, 153.085
10, 2820.00000, 2390.7, -1.8843, 0, 0, 10.6473, -26.908, 10.6473, 153.092
10, 2880.00000, 2391.17, -1.87766, 0, 0, 10.6096, -26.9014, 10.6096, 153.099
10, 2940.00000, 2391.64, -1.87102, 0, 0, 10.5718, -26.8948, 10.5718, 153.105
10, 3000.00000, 2392.1, -1.86439, 0, 0, 10.5342, -26.8881, 10.5342, 153.112
10, 3060.00000, 2392.57, -1.85775, 0, 0, 10.4965, -26.8815, 10.4965, 153.118
10, 3120.00000, 2393.04, -1.85112, 0, 0, 10.4588, -26.8749, 10.4588, 153.125
10, 3180.00000, 2393.51, -1.84449, 0, 0, 10.4212, -26.8682, 10.4212, 153.132
10, 3240.00000, 2393.97, -1.83787, 0, 0, 10.3835, -26.8616, 10.3835, 153.138
10, 3300.00000, 2394.44, -1.83124, 0, 0, 10.3459, -26.855, 10.3459, 153.145
10, 3360.00000, 2394.91, -1.82462, 0, 0, 10.3083, -26.8484, 10.3083, 153.152
10, 3420.00000, 2395.37, -1.818, 0, 0, 10.2707, -26.8417, 10.2707, 153.158
10, 3480.00000, 2395.84, -1.81139, 0, 0, 10.2331, -26.8351, 10.2331, 153.165
10, 3540.00000, 2396.3, -1.80477, 0, 0, 10.1956, -26.8285, 10.1956, 153.171
11, 0.00000, 2396.77, -1.79816, 0, 0, 10.158, -26.8219, 10.158, 153.178
11, 60.00000, 2395.88, -1.81081, 0, 0, 10.2303, -26.8329, 10.2303, 153.167
11, 120.00000, 2394.97, -1.82363, 0, 0, 10.3031, -26.8457, 10.3031, 153.154
11, 180.00000, 2394.07, -1.83647, 0, 0, 10.376, -26.8585, 10.376, 153.141
11, 240.00000, 2393.17, -1.84931, 0, 0, 10.449, -26.8714, 10.449, 153.129
11, 300.00000, 2392.26, -1.86217, 0, 0, 10.522, -26.8842, 10.522, 153.116
11, 360.00000, 2391.35, -1.87503, 0, 0, 10.595, -26.8971, 10.595, 153.103
11, 420.00000, 2390.45, -1.8879, 0, 0, 10.6682, -26.9099, 10.6682, 153.09
11, 480.00000, 2389.54, -1.90078, 0, 0, 10.7413, -26.9228, 10.7413, 153.077
11, 540.00000, 2388.63, -1.91368, 0, 0, 10.8146, -26.9357, 10.8146, 153.064
11, 600.00000, 2387.72, -1.92658, 0, 0, 10.8879, -26.9486, 10.8879, 153.051
11, 660.00000, 2386.81, -1.93949, 0, 0, 10.9613, -26.9615, 10.9613, 153.038
11, 720.00000, 2385.9, -1.95241, 0, 0, 11.0347, -26.9744, 11.0347, 153.026
11, 780.00000, 2384.99, -1.96534, 0, 0, 11.1082, -26.9874, 11.1082, 153.013
11, 840.00000, 2384.08, -1.97828, 0, 0, 11.1817, -27.0003, 11.1817, 153
11, 900.00000, 2383.16, -1.99123, 0, 0, 11.2553, -27.0133, 11.2553, 152.987
11, 960.00000, 2382.25, -2.00419, 0, 0, 11.329, -27.0262, 11.329, 152.974
11, 1020.00000, 2381.33, -2.01715, 0, 0, 11.4027, -27.0392, 11.4027, 152.961
11, 1080.00000, 2380.42, -2.03013, 0, 0, 11.4765, -27.0522, 11.4765, 152.948
11, 1140.00000, 2379.5, -2.04312, 0, 0, 11.5503, -27.0652, 11.5503, 152.935
11, 1200.00000, 2378.58, -2.05612, 0, 0, 11.6243, -27.0782, 11.6243, 152.922
11, 1260.00000, 2377.66, -2.06913, 0, 0, 11.6982, -27.0912, 11.6982, 152.909
11, 1320.00000, 2376.74, -2.08215, 0, 0, 11.7723, -27.1042, 11.7723, 152.896
11, 1380.00000, 2375.82, -2.09517, 0, 0, 11.8463, -27.1172, 11.8463, 152.883
11, 1440.00000, 2374.9, -2.10821, 0, 0, 11.9205, -27.1302, 11.9205, 152.87
11, 1500.00000, 2373.98, -2.12126, 0, 0, 11.9947, -27.1433, 11.9947, 152.857
11, 1560.00000, 2373.06, -2.13432, 0, 0, 12.069, -27.1564, 12.069, 152.844
11, 1620.00000, 2372.14, -2.14738, 0, 0, 12.1433, -27.1694, 12.1433, 152.831
11, 1680.00000, 2371.21, -2.16046, 0, 0, 12.2177, -27.1825, 12.2177, 152.818
11, 1740.00000, 2370.29, -2.17355, 0, 0, 12.2922, -27.1956, 12.2922, 152.804
11, 1800.00000, 2369.36, -2.18665, 0, 0, 12.3667, -27.2087, 12.3667, 152.791
11, 1860.00000, 2368.43, -2.19975, 0, 0, 12.4413, -27.2218, 12.4413, 152.778
11, 1920.00000, 2367.5, -2.21287, 0, 0, 12.516, -27.2349, 12.516, 152.765
11, 1980.00000, 2366.58, -2.226, 0, 0, 12.5907, -27.248, 12.5907, 152.752
11, 2040.00000, 2365.65, -2.23914, 0, 0, 12.6655, -27.2612, 12.6655, 152.739
11, 2100.00000, 2364.72, -2.25229, 0, 0, 12.7403, -27.2743, 12.7403, 152.726
11, 2160.00000, 2363.78, -2.26544, 0, 0, 12.8152, -27.2875, 12.8152, 152.713
11, 2220.00000, 2362.85, -2.27861, 0, 0, 12.8902, -27.3006, 12.8902, 152.699
11, 2280.00000, 2361.92, -2.29179, 0, 0, 12.9652, -27.3138, 12.9652, 152.686
11, 2340.00000, 2360.99, -2.30498, 0, 0, 13.0403, -27.327, 13.0403, 152.673
11, 2400.00000, 2360.05, -2.31818, 0, 0, 13.1155, -27.3402, 13.1155, 152.66
11, 2460.00000, 2359.12, -2.33139, 0, 0, 13.1907, -27.3534, 13.1907, 152.647
11, 2520.00000, 2358.18, -2.34461, 0, 0, 13.266, -27.3666, 13.266, 152.633
11, 2580.00000, 2357.24, -2.35784, 0, 0, 13.3413, -27.3799, 13.3413, 152.62
11, 2640.00000, 2356.3, -2.37108, 0, 0, 13.4168, -27.3931, 13.4168, 152.607
11, 2700.00000, 2355.36, -2.38433, 0, 0, 13.4922, -27.4064, 13.4922, 152.594
11, 2760.00000, 2354.42, -2.3976, 0, 0, 13.5678, -27.4196, 13.5678, 152.58
11, 2820.00000, 2353.48, -2.41087, 0, 0, 13.6434, -27.4329, 13.6434, 152.567
11, 2880.00000, 2352.54, -2.42415, 0, 0, 13.7191, -27.4462, 13.7191, 152.554
11, 2940.00000, 2351.6, -2.43744, 0, 0, 13.7948, -27.4595, 13.7948, 152.541
11, 3000.00000, 2350.66, -2.45075, 0, 0, 13.8707, -27.4728, 13.8707, 152.527
11, 3060.00000, 2349.71, -2.46406, 0, 0, 13.9465, -27.4861, 13.9465, 152.514
11, 3120.00000, 2348.77, -2.47739, 0, 0, 14.0225, -27.4994, 14.0225, 152.501
11, 3180.00000, 2347.82, -2.49072, 0, 0, 14.0985, -27.5127, 14.0985, 152.487
11, 3240.00000, 2346.87, -2.50407, 0, 0, 14.1746, -27.5261, 14.1746, 152.474
11, 3300.00000, 2345.92, -2.51743, 0, 0, 14.2507, -27.5394, 14.2507, 152.461
11, 3360.00000, 2344.97, -2.5308, 0, 0, 14.3269, -27.5528, 14.3269, 152.447
11, 3420.00000, 2344.02, -2.54418, 0, 0, 14.4032, -27.5662, 14.4032, 152.434
11, 3480.00000, 2343.07, -2.55757, 0, 0, 14.4796, -27.5796, 14.4796, 152.42
11, 3540.00000, 2342.12, -2.57097, 0, 0, 14.556, -27.593, 14.556, 152.407
12, 0.00000, 2341.17, -2.58438, 0, 0, 14.6325, -27.6064, 14.6325, 152.394
12, 60.00000, 2341.44, -2.58054, 0, 0, 14.6103, -27.604, 14.6103, 152.396
12, 120.00000, 2341.73, -2.5765, 0, 0, 14.5872, -27.6, 14.5872, 152.4
12, 180.00000, 2342.01, -2.57245, 0, 0, 14.5641, -27.596, 14.5641, 152.404
12, 240.00000, 2342.3, -2.5684, 0, 0, 14.541, -27.5919, 14.541, 152.408
12, 300.00000, 2342.59, -2.56435, 0, 0, 14.518, -27.5879, 14.518, 152.412
12, 360.00000, 2342.88, -2.5603, 0, 0, 14.4949, -27.5838, 14.4949, 152.416
12, 420.00000, 2343.16, -2.55626, 0, 0, 14.4718, -27.5798, 14.4718, 152.42
12, 480.00000, 2343.45, -2.55221, 0, 0, 14.4488, -27.5757, 14.4488, 152.424
12, 540.00000, 2343.74, -2.54817, 0, 0, 14.4257, -27.5717, 14.4257, 152.428
12, 600.00000, 2344.02, -2.54413, 0, 0, 14.4027, -27.5676, 14.4027, 152.432
12, 660.00000, 2344.31, -2.54009, 0, 0, 14.3796, -27.5636, 14.3796, 152.436
12, 720.00000, 2344.6, -2.53605, 0, 0, 14.3566, -27.5596, 14.3566, 152.44
12, 780.00000, 2344.89, -2.53201, 0, 0, 14.3335, -27.5555, 14.3335, 152.444
12, 840.00000, 2345.17, -2.52797, 0, 0, 14.3105, -27.5515, 14.3105, 152.449
12, 900.00000, 2345.46, -2.52393, 0, 0, 14.2875, -27.5474, 14.2875, 152.453
12, 960.00000, 2345.75, -2.51989, 0, 0, 14.2645, -27.5434, 14.2645, 152.457
12, 1020.00000, 2346.03, -2.51586, 0, 0, 14.2415, -27.5394, 14.2415, 152.461
12, 1080.00000, 2346.32, -2.51182, 0, 0, 14.2185, -27.5353, 14.2185, 152.465
12, 1140.00000, 2346.6, -2.50779, 0, 0, 14.1955, -27.5313, 14.1955, 152.469
12, 1200.00000, 2346.89, -2.50376, 0, 0, 14.1725, -27.5273, 14.1725, 152.473
12, 1260.00000, 2347.18, -2.49973, 0, 0, 14.1495, -27.5232, 14.1495, 152.477
12, 1320.00000, 2347.46, -2.4957, 0, 0, 14.1265, -27.5192, 14.1265, 152.481
12, 1380.00000, 2347.75, -2.49167, 0, 0, 14.1036, -27.5152, 14.1036, 152.485
12, 1440.00000, 2348.04, -2.48764, 0, 0, 14.0806, -27.5112, 14.0806, 152.489
12, 1500.00000, 2348.32, -2.48361, 0, 0, 14.0576, -27.5071, 14.0576, 152.493
12, 1560.00000, 2348.61, -2.47958, 0, 0, 14.0347, -27.5031, 14.0347, 152.497
12, 1620.00000, 2348.89, -2.47556, 0, 0, 14.0117, -27.4991, 14.0117, 152.501
12, 1680.00000, 2349.18, -2.47153, 0, 0, 13.9888, -27.495, 13.9888, 152.505
12, 1740.00000, 2349.46, -2.46751, 0, 0, 13.9659, -27.491, 13.9659, 152.509
12, 1800.00000, 2349.75, -2.46349, 0, 0, 13.9429, -27.487, 13.9429, 152.513
12, 1860.00000, 2350.03, -2.45946, 0, 0, 13.92, -27.483, 13.92, 152.517
12, 1920.00000, 2350.32, -2.45544, 0, 0, 13.8971, -27.479, 13.8971, 152.521
12, 1980.00000, 2350.6, -2.45142, 0, 0, 13.8742, -27.4749, 13.8742, 152.525
12, 2040.00000, 2350.89, -2.4474, 0, 0, 13.8513, -27.4709, 13.8513, 152.529
12, 2100.00000, 2351.17, -2.44339, 0, 0, 13.8284, -27.4669, 13.8284, 152.533
12, 2160.00000, 2351.46, -2.43937, 0, 0, 13.8055, -27.4629, 13.8055, 152.537
12, 2220.00000, 2351.74, -2.43535, 0, 0, 13.7826, -27.4589, 13.7826, 152.541
12, 2280.00000, 2352.03, -2.43134, 0, 0, 13.7597, -27.4548, 13.7597, 152.545
12, 2340.00000, 2352.31, -2.42732, 0, 0, 13.7369, -27.4508, 13.7369, 152.549
12, 2400.00000, 2352.6, -2.42331, 0, 0, 13.714, -27.4468, 13.714, 152.553
12, 2460.00000, 2352.88, -2.4193, 0, 0, 13.6911, -27.4428, 13.6911, 152.557
12, 2520.00000, 2353.17, -2.41529, 0, 0, 13.6683, -27.4388, 13.6683, 152.561
12, 2580.00000, 2353.45, -2.41128, 0, 0, 13.6454, -27.4348, 13.6454, 152.565
12, 2640.00000, 2353.74, -2.40727, 0, 0, 13.6226, -27.4308, 13.6226, 152.569
12, 2700.00000, 2354.02, -2.40326, 0, 0, 13.5998, -27.4268, 13.5998, 152.573
12, 2760.00000, 2354.3, -2.39925, 0, 0, 13.5769, -27.4228, 13.5769, 152.577
12, 2820.00000, 2354.59, -2.39524, 0, 0, 13.5541, -27.4188, 13.5541, 152.581
12, 2880.00000, 2354.87, -2.39124, 0, 0, 13.5313, -27.4148, 13.5313, 152.585
12, 2940.00000, 2355.16, -2.38723, 0, 0, 13.5085, -27.4107, 13.5085, 152.589
12, 3000.00000, 2355.44, -2.38323, 0, 0, 13.4857, -27.4067, 13.4857, 152.593
