hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
21, 780.00000, 2520.65, -0.0264547, 0, 0, 0, 0, 0, 0
21, 840.00000, 2520.65, -0.0265243, 0, 0, 0, 0, 0, 0
21, 900.00000, 2520.65, -0.0265939, 0, 0, 0, 0, 0, 0
21, 960.00000, 2520.64, -0.0266635, 0, 0, 0, 0, 0, 0
21, 1020.00000, 2520.64, -0.0267332, 0, 0, 0, 0, 0, 0
21, 1080.00000, 2520.64, -0.0268028, 0, 0, 0, 0, 0, 0
21, 1140.00000, 2520.63, -0.0268724, 0, 0, 0, 0, 0, 0
21, 1200.00000, 2520.63, -0.0269421, 0, 0, 0, 0, 0, 0
21, 1260.00000, 2520.63, -0.0270118, 0, 0, 0, 0, 0, 0
21, 1320.00000, 2520.62, -0.0270814, 0, 0, 0, 0, 0, 0
21, 1380.00000, 2520.62, -0.0271511, 0, 0, 0, 0, 0, 0
21, 1440.00000, 2520.62, -0.0272208, 0, 0, 0, 0, 0, 0
21, 1500.00000, 2520.61, -0.0272905, 0, 0, 0, 0, 0, 0
21, 1560.00000, 2520.61, -0.0273602, 0, 0, 0, 0, 0, 0
21, 1620.00000, 2520.6, -0.0274299, 0, 0, 0, 0, 0, 0
21, 1680.00000, 2520.6, -0.0274997, 0, 0, 0, 0, 0, 0
21, 1740.00000, 2520.6, -0.0275694, 0, 0, 0, 0, 0, 0
21, 1800.00000, 2520.59, -0.0276391, 0, 0, 0, 0, 0, 0
21, 1860.00000, 2520.59, -0.0277089, 0, 0, 0, 0, 0, 0
21, 1920.00000, 2520.59, -0.0277786, 0, 0, 0, 0, 0, 0
21, 1980.00000, 2520.58, -0.0278484, 0, 0, 0, 0, 0, 0
21, 2040.00000, 2520.58, -0.0279182, 0, 0, 0, 0, 0, 0
21, 2100.00000, 2520.58, -0.0279879, 0, 0, 0, 0, 0, 0
21, 2160.00000, 2520.57, -0.0280577, 0, 0, 0, 0, 0, 0
21, 2220.00000, 2520.57, -0.0281275, 0, 0, 0, 0, 0, 0
21, 2280.00000, 2520.57, -0.0281973, 0, 0, 0, 0, 0, 0
21, 2340.00000, 2520.56, -0.0282671, 0, 0, 0, 0, 0, 0
21, 2400.00000, 2520.56, -0.0283369, 0, 0, 0, 0, 0, 0
21, 2460.00000, 2520.56, -0.0284068, 0, 0, 0, 0, 0, 0
21, 2520.00000, 2520.55, -0.0284766, 0, 0, 0, 0, 0, 0
21, 2580.00000, 2520.55, -0.0285465, 0, 0, 0, 0, 0, 0
21, 2640.00000, 2520.55, -0.0286163, 0, 0, 0, 0, 0, 0
21, 2700.00000, 2520.54, -0.0286862, 0, 0, 0, 0, 0, 0
21, 2760.00000, 2520.54, -0.028756, 0, 0, 0, 0, 0, 0
21, 2820.00000, 2520.54, -0.0288259, 0, 0, 0, 0, 0, 0
21, 2880.00000, 2520.53, -0.0288958, 0, 0, 0, 0, 0, 0
21, 2940.00000, 2520.53, -0.0289657, 0, 0, 0, 0, 0, 0
21, 3000.00000, 2520.53, -0.0290356, 0, 0, 0, 0, 0, 0
21, 3060.00000, 2520.52, -0.0291055, 0, 0, 0, 0, 0, 0
21, 3120.00000, 2520.52, -0.0291754, 0, 0, 0, 0, 0, 0
21, 3180.00000, 2520.51, -0.0292453, 0, 0, 0, 0, 0, 0
21, 3240.00000, 2520.51, -0.0293153, 0, 0, 0, 0, 0, 0
21, 3300.00000, 2520.51, -0.0293852, 0, 0, 0, 0, 0, 0
21, 3360.00000, 2520.5, -0.0294552, 0, 0, 0, 0, 0, 0
21, 3420.00000, 2520.5, -0.0295251, 0, 0, 0, 0, 0, 0
21, 3480.00000, 2520.5, -0.0295951, 0, 0, 0, 0, 0, 0
21, 3540.00000, 2520.49, -0.0296651, 0, 0, 0, 0, 0, 0
22, 0.00000, 2520.49, -0.029735, 0, 0, 0, 0, 0, 0
22, 60.00000, 2520.5, -0.02957, 0, 0, 0, 0, 0, 0
22, 120.00000, 2520.51, -0.0294023, 0, 0, 0, 0, 0, 0
22, 180.00000, 2520.52, -0.0292347, 0, 0, 0, 0, 0, 0
22, 240.00000, 2520.52, -0.0290671, 0, 0, 0, 0, 0, 0
22, 300.00000, 2520.53, -0.0288995, 0, 0, 0, 0, 0, 0
22, 360.00000, 2520.54, -0.028732, 0, 0, 0, 0, 0, 0
22, 420.00000, 2520.55, -0.0285645, 0, 0, 0, 0, 0, 0
22, 480.00000, 2520.56, -0.0283971, 0, 0, 0, 0, 0, 0
22, 540.00000, 2520.57, -0.0282297, 0, 0, 0, 0, 0, 0
22, 600.00000, 2520.57, -0.0280624, 0, 0, 0, 0, 0, 0
22, 660.00000, 2520.58, -0.0278951, 0, 0, 0, 0, 0, 0
22, 720.00000, 2520.59, -0.0277279, 0, 0, 0, 0, 0, 0
22, 780.00000, 2520.6, -0.0275607, 0, 0, 0, 0, 0, 0
22, 840.00000, 2520.61, -0.0273936, 0, 0, 0, 0, 0, 0
22, 900.00000, 2520.61, -0.0272265, 0, 0, 0, 0, 0, 0
22, 960.00000, 2520.62, -0.0270594, 0, 0, 0, 0, 0, 0
22, 1020.00000, 2520.63, -0.0268924, 0, 0, 0, 0, 0, 0
22, 1080.00000, 2520.64, -0.0267255, 0, 0, 0, 0, 0, 0
22, 1140.00000, 2520.65, -0.0265586, 0, 0, 0, 0, 0, 0
22, 1200.00000, 2520.66, -0.0263917, 0, 0, 0, 0, 0, 0
22, 1260.00000, 2520.66, -0.0262249, 0, 0, 0, 0, 0, 0
22, 1320.00000, 2520.67, -0.0260581, 0, 0, 0, 0, 0, 0
22, 1380.00000, 2520.68, -0.0258914, 0, 0, 0, 0, 0, 0
22, 1440.00000, 2520.69, -0.0257247, 0, 0, 0, 0, 0, 0
22, 1500.00000, 2520.7, -0.0255581, 0, 0, 0, 0, 0, 0
22, 1560.00000, 2520.71, -0.0253915, 0, 0, 0, 0, 0, 0
22, 1620.00000, 2520.71, -0.0252249, 0, 0, 0, 0, 0, 0
22, 1680.00000, 2520.72, -0.0250584, 0, 0, 0, 0, 0, 0
22, 1740.00000, 2520.73, -0.024892, 0, 0, 0, 0, 0, 0
22, 1800.00000, 2520.74, -0.0247255, 0, 0, 0, 0, 0, 0
22, 1860.00000, 2520.75, -0.0245592, 0, 0, 0, 0, 0, 0
22, 1920.00000, 2520.75, -0.0243928, 0, 0, 0, 0, 0, 0
22, 1980.00000, 2520.76, -0.0242266, 0, 0, 0, 0, 0, 0
22, 2040.00000, 2520.77, -0.0240603, 0, 0, 0, 0, 0, 0
22, 2100.00000, 2520.78, -0.0238941, 0, 0, 0, 0, 0, 0
22, 2160.00000, 2520.79, -0.023728, 0, 0, 0, 0, 0, 0
22, 2220.00000, 2520.79, -0.0235619, 0, 0, 0, 0, 0, 0
22, 2280.00000, 2520.8, -0.0233958, 0, 0, 0, 0, 0, 0
22, 2340.00000, 2520.81, -0.0232298, 0, 0, 0, 0, 0, 0
22, 2400.00000, 2520.82, -0.0230638, 0, 0, 0, 0, 0, 0
22, 2460.00000, 2520.83, -0.0228979, 0, 0, 0, 0, 0, 0
22, 2520.00000, 2520.83, -0.022732, 0, 0, 0, 0, 0, 0
22, 2580.00000, 2520.84, -0.0225661, 0, 0, 0, 0, 0, 0
22, 2640.00000, 2520.85, -0.0224003, 0, 0, 0, 0, 0, 0
22, 2700.00000, 2520.86, -0.0222346, 0, 0, 0, 0, 0, 0
22, 2760.00000, 2520.87, -0.0220688, 0, 0, 0, 0, 0, 0
22, 2820.00000, 2520.87, -0.0219032, 0, 0, 0, 0, 0, 0
22, 2880.00000, 2520.88, -0.0217375, 0, 0, 0, 0, 0, 0
22, 2940.00000, 2520.89, -0.0215719, 0, 0, 0, 0, 0, 0
22, 3000.00000, 2520.9, -0.0214064, 0, 0, 0, 0, 0, 0
22, 3060.00000, 2520.91, -0.0212409, 0, 0, 0, 0, 0, 0
22, 3120.00000, 2520.91, -0.0210754, 0, 0, 0, 0, 0, 0
22, 3180.00000, 2520.92, -0.02091, 0, 0, 0, 0, 0, 0
22, 3240.00000, 2520.93, -0.0207446, 0, 0, 0, 0, 0, 0
22, 3300.00000, 2520.94, -0.0205793, 0, 0, 0, 0, 0, 0
22, 3360.00000, 2520.95, -0.020414, 0, 0, 0, 0, 0, 0
22, 3420.00000, 2520.95, -0.0202487, 0, 0, 0, 0, 0, 0
22, 3480.00000, 2520.96, -0.0200835, 0, 0, 0, 0, 0, 0
22, 3540.00000, 2520.97, -0.0199183, 0, 0, 0, 0, 0, 0
23, 0.00000, 2520.98, -0.0197532, 0, 0, 0, 0, 0, 0
23, 60.00000, 2520.97, -0.0198413, 0, 0, 0, 0, 0, 0
23, 120.00000, 2520.97, -0.0199312, 0, 0, 0, 0, 0, 0
23, 180.00000, 2520.96, -0.0200211, 0, 0, 0, 0, 0, 0
23, 240.00000, 2520.96, -0.0201111, 0, 0, 0, 0, 0, 0
23, 300.00000, 2520.96, -0.0202011, 0, 0, 0, 0, 0, 0
23, 360.00000, 2520.95, -0.0202911, 0, 0, 0, 0, 0, 0
23, 420.00000, 2520.95, -0.0203811, 0, 0, 0, 0, 0, 0
23, 480.00000, 2520.94, -0.0204711, 0, 0, 0, 0, 0, 0
23, 540.00000, 2520.94, -0.0205611, 0, 0, 0, 0, 0, 0
23, 600.00000, 2520.93, -0.0206511, 0, 0, 0, 0, 0, 0
23, 660.00000, 2520.93, -0.0207412, 0, 0, 0, 0, 0, 0
23, 720.00000, 2520.93, -0.0208312, 0, 0, 0, 0, 0, 0
23, 780.00000, 2520.92, -0.0209213, 0, 0, 0, 0, 0, 0
23, 840.00000, 2520.92, -0.0210114, 0, 0, 0, 0, 0, 0
23, 900.00000, 2520.91, -0.0211015, 0, 0, 0, 0, 0, 0
23, 960.00000, 2520.91, -0.0211916, 0, 0, 0, 0, 0, 0
23, 1020.00000, 2520.9, -0.0212817, 0, 0, 0, 0, 0, 0
23, 1080.00000, 2520.9, -0.0213718, 0, 0, 0, 0, 0, 0
23, 1140.00000, 2520.9, -0.021462, 0, 0, 0, 0, 0, 0
23, 1200.00000, 2520.89, -0.0215521, 0, 0, 0, 0, 0, 0
23, 1260.00000, 2520.89, -0.0216423, 0, 0, 0, 0, 0, 0
23, 1320.00000, 2520.88, -0.0217325, 0, 0, 0, 0, 0, 0
23, 1380.00000, 2520.88, -0.0218227, 0, 0, 0, 0, 0, 0
23, 1440.00000, 2520.87, -0.0219129, 0, 0, 0, 0, 0, 0
23, 1500.00000, 2520.87, -0.0220031, 0, 0, 0, 0, 0, 0
23, 1560.00000, 2520.87, -0.0220933, 0, 0, 0, 0, 0, 0
23, 1620.00000, 2520.86, -0.0221836, 0, 0, 0, 0, 0, 0
23, 1680.00000, 2520.86, -0.0222738, 0, 0, 0, 0, 0, 0
23, 1740.00000, 2520.85, -0.0223641, 0, 0, 0, 0, 0, 0
23, 1800.00000, 2520.85, -0.0224544, 0, 0, 0, 0, 0, 0
23, 1860.00000, 2520.84, -0.0225447, 0, 0, 0, 0, 0, 0
23, 1920.00000, 2520.84, -0.022635, 0, 0, 0, 0, 0, 0
23, 1980.00000, 2520.84, -0.0227253, 0, 0, 0, 0, 0, 0
23, 2040.00000, 2520.83, -0.0228156, 0, 0, 0, 0, 0, 0
23, 2100.00000, 2520.83, -0.022906, 0, 0, 0, 0, 0, 0
23, 2160.00000, 2520.82, -0.0229963, 0, 0, 0, 0, 0, 0
23, 2220.00000, 2520.82, -0.0230867, 0, 0, 0, 0, 0, 0
23, 2280.00000, 2520.81, -0.0231771, 0, 0, 0, 0, 0, 0
23, 2340.00000, 2520.81, -0.0232675, 0, 0, 0, 0, 0, 0
23, 2400.00000, 2520.8, -0.0233579, 0, 0, 0, 0, 0, 0
23, 2460.00000, 2520.8, -0.0234483, 0, 0, 0, 0, 0, 0
23, 2520.00000, 2520.8, -0.0235388, 0, 0, 0, 0, 0, 0
23, 2580.00000, 2520.79, -0.0236292, 0, 0, 0, 0, 0, 0
23, 2640.00000, 2520.79, -0.0237197, 0, 0, 0, 0, 0, 0
23, 2700.00000, 2520.78, -0.0238102, 0, 0, 0, 0, 0, 0
23, 2760.00000, 2520.78, -0.0239006, 0, 0, 0, 0, 0, 0
23, 2820.00000, 2520.77, -0.0239911, 0, 0, 0, 0, 0, 0
23, 2880.00000, 2520.77, -0.0240817, 0, 0, 0, 0, 0, 0
23, 2940.00000, 2520.76, -0.0241722, 0, 0, 0, 0, 0, 0
23, 3000.00000, 2520.76, -0.0242627, 0, 0, 0, 0, 0, 0
23, 3060.00000, 2520.76, -0.0243533, 0, 0, 0, 0, 0, 0
23, 3120.00000, 2520.75, -0.0244438, 0, 0, 0, 0, 0, 0
23, 3180.00000, 2520.75, -0.0245344, 0, 0, 0, 0, 0, 0
23, 3240.00000, 2520.74, -0.024625, 0, 0, 0, 0, 0, 0
23, 3300.00000, 2520.74, -0.0247156, 0, 0, 0, 0, 0, 0
23, 3360.00000, 2520.73, -0.0248062, 0, 0, 0, 0, 0, 0
23, 3420.00000, 2520.73, -0.0248969, 0, 0, 0, 0, 0, 0
23, 3480.00000, 2520.73, -0.0249875, 0, 0, 0, 0, 0, 0
23, 3540.00000, 2520.72, -0.0250782, 0, 0, 0, 0, 0, 0
24, 0.00000, 2520.72, -0.0251688, 0, 0, 0, 0, 0, 0
